domain,accuracy,precision,recall,f1
1.0,0.6193181818181818,0.6189167974882261,0.6175177763413058,0.6172298503586847
2.0,0.5957446808510638,0.6250733137829911,0.5859186140209509,0.5563835072031793
3.0,0.5637583892617449,0.5723886328725039,0.568001443001443,0.558669400774664
